alarm_id,incident_id,timestamp,device_id,alarm_type,severity,alarm_text,vendor,technology,acknowledged,cleared
ALM000213,INC0031,2026-03-01 12:47:14,DEV0031,packet_loss,minor,Packet loss threshold exceeded,Juniper,Microwave,True,False
ALM000214,INC0031,2026-03-01 12:54:57,DEV0035,service_degraded,major,Service quality degradation detected,Cisco,IP_MPLS,True,True
ALM000215,INC0031,2026-03-01 12:46:08,DEV0032,memory_high,major,Memory utilization exceeded threshold,Nokia,IP_MPLS,True,True
ALM000216,INC0032,2026-03-01 00:56:52,DEV0032,link_down,critical,Link down detected on uplink interface,Nokia,IP_MPLS,True,False
ALM000217,INC0032,2026-03-01 00:47:43,DEV0032,link_down,critical,Link down detected on uplink interface,Nokia,IP_MPLS,True,True
ALM000218,INC0032,2026-03-01 00:44:52,DEV0032,cpu_high,critical,CPU utilization exceeded threshold,Nokia,IP_MPLS,True,True
ALM000219,INC0032,2026-03-01 00:56:28,DEV0032,device_unreachable,major,Device is not reachable by network management system,Nokia,IP_MPLS,True,False
ALM000220,INC0032,2026-03-01 00:47:31,DEV0032,device_unreachable,critical,Device is not reachable by network management system,Nokia,IP_MPLS,True,True
ALM000221,INC0032,2026-03-01 00:55:43,DEV0032,memory_high,critical,Memory utilization exceeded threshold,Nokia,IP_MPLS,True,False
ALM000222,INC0032,2026-03-01 00:51:45,DEV0032,memory_high,major,Memory utilization exceeded threshold,Nokia,IP_MPLS,True,False
ALM000223,INC0032,2026-03-01 00:55:24,DEV0032,link_down,critical,Link down detected on uplink interface,Nokia,IP_MPLS,False,False
ALM000224,INC0033,2026-03-01 02:33:10,DEV0013,link_down,critical,Link down detected on uplink interface,Ericsson,Fiber,False,False
ALM000225,INC0033,2026-03-01 02:37:09,DEV0015,link_down,major,Link down detected on uplink interface,Huawei,5G,False,True
ALM000226,INC0033,2026-03-01 02:35:22,DEV0013,link_down,major,Link down detected on uplink interface,Ericsson,Fiber,True,True
ALM000227,INC0033,2026-03-01 02:35:39,DEV0013,device_unreachable,major,Device is not reachable by network management system,Ericsson,Fiber,False,False
ALM000228,INC0033,2026-03-01 02:33:37,DEV0013,service_degraded,major,Service quality degradation detected,Ericsson,Fiber,False,True
ALM000229,INC0033,2026-03-01 02:32:20,DEV0015,link_down,critical,Link down detected on uplink interface,Huawei,5G,False,True
ALM000230,INC0033,2026-03-01 02:39:07,DEV0013,packet_loss,major,Packet loss threshold exceeded,Ericsson,Fiber,False,False
ALM000231,INC0033,2026-03-01 02:30:20,DEV0013,packet_loss,critical,Packet loss threshold exceeded,Ericsson,Fiber,False,False
ALM000232,INC0033,2026-03-01 02:27:36,DEV0013,service_degraded,major,Service quality degradation detected,Ericsson,Fiber,False,True
ALM000233,INC0033,2026-03-01 02:26:35,DEV0015,link_down,critical,Link down detected on uplink interface,Huawei,5G,False,True
ALM000234,INC0033,2026-03-01 02:34:29,DEV0013,service_degraded,critical,Service quality degradation detected,Ericsson,Fiber,True,False
ALM000235,INC0034,2026-03-01 11:22:02,DEV0020,link_down,major,Link down detected on uplink interface,Nokia,5G,False,True
ALM000236,INC0034,2026-03-01 11:22:00,DEV0023,service_degraded,major,Service quality degradation detected,Juniper,IP_MPLS,True,True
ALM000237,INC0034,2026-03-01 11:19:49,DEV0020,device_unreachable,major,Device is not reachable by network management system,Nokia,5G,True,False
ALM000238,INC0034,2026-03-01 11:29:00,DEV0024,service_degraded,critical,Service quality degradation detected,Huawei,Fiber,False,True
ALM000239,INC0034,2026-03-01 11:26:23,DEV0021,packet_loss,critical,Packet loss threshold exceeded,Huawei,IP_MPLS,False,True
ALM000240,INC0034,2026-03-01 11:27:59,DEV0020,device_unreachable,major,Device is not reachable by network management system,Nokia,5G,False,False
ALM000241,INC0034,2026-03-01 11:19:05,DEV0023,service_degraded,critical,Service quality degradation detected,Juniper,IP_MPLS,True,False
ALM000242,INC0034,2026-03-01 11:28:38,DEV0020,link_down,critical,Link down detected on uplink interface,Nokia,5G,True,True
ALM000243,INC0034,2026-03-01 11:23:09,DEV0024,device_unreachable,major,Device is not reachable by network management system,Huawei,Fiber,False,False
ALM000244,INC0034,2026-03-01 11:21:19,DEV0021,device_unreachable,major,Device is not reachable by network management system,Huawei,IP_MPLS,False,True
ALM000245,INC0034,2026-03-01 11:18:41,DEV0020,link_down,critical,Link down detected on uplink interface,Nokia,5G,True,True
ALM000246,INC0035,2026-03-01 18:32:17,DEV0069,link_down,major,Link down detected on uplink interface,Juniper,IP_MPLS,False,False
ALM000247,INC0035,2026-03-01 18:36:53,DEV0069,service_degraded,critical,Service quality degradation detected,Juniper,IP_MPLS,True,False
ALM000248,INC0035,2026-03-01 18:28:50,DEV0068,link_down,critical,Link down detected on uplink interface,Juniper,Fiber,False,False
ALM000249,INC0035,2026-03-01 18:30:44,DEV0069,power_alarm,critical,Power supply issue detected at site,Juniper,IP_MPLS,True,True
ALM000250,INC0035,2026-03-01 18:27:36,DEV0069,device_unreachable,major,Device is not reachable by network management system,Juniper,IP_MPLS,True,False
ALM000251,INC0035,2026-03-01 18:26:02,DEV0068,service_degraded,major,Service quality degradation detected,Juniper,Fiber,True,False
ALM000252,INC0035,2026-03-01 18:26:12,DEV0069,link_down,critical,Link down detected on uplink interface,Juniper,IP_MPLS,False,True
ALM000253,INC0036,2026-03-01 06:43:42,DEV0042,config_mismatch,minor,Configuration mismatch detected against expected baseline,Juniper,IP_MPLS,True,False
ALM000254,INC0036,2026-03-01 06:30:19,DEV0039,config_mismatch,minor,Configuration mismatch detected against expected baseline,Ericsson,IP_MPLS,False,False
ALM000255,INC0036,2026-03-01 06:33:56,DEV0039,packet_loss,minor,Packet loss threshold exceeded,Ericsson,IP_MPLS,True,False
ALM000256,INC0036,2026-03-01 06:31:55,DEV0041,config_mismatch,minor,Configuration mismatch detected against expected baseline,Ericsson,Fiber,False,False
ALM000257,INC0036,2026-03-01 06:43:24,DEV0042,config_mismatch,minor,Configuration mismatch detected against expected baseline,Juniper,IP_MPLS,True,True
ALM000258,INC0036,2026-03-01 06:37:56,DEV0039,packet_loss,minor,Packet loss threshold exceeded,Ericsson,IP_MPLS,True,False
ALM000259,INC0037,2026-03-01 14:06:41,DEV0004,latency_high,major,Latency threshold exceeded,Cisco,Fiber,True,True
ALM000260,INC0037,2026-03-01 14:14:14,DEV0001,config_mismatch,major,Configuration mismatch detected against expected baseline,Nokia,IP_MPLS,False,False
ALM000261,INC0037,2026-03-01 14:02:45,DEV0001,service_degraded,major,Service quality degradation detected,Nokia,IP_MPLS,True,False
ALM000262,INC0037,2026-03-01 14:11:16,DEV0004,service_degraded,major,Service quality degradation detected,Cisco,Fiber,True,True
ALM000263,INC0037,2026-03-01 14:08:55,DEV0001,service_degraded,minor,Service quality degradation detected,Nokia,IP_MPLS,False,False
ALM000264,INC0037,2026-03-01 14:08:30,DEV0001,latency_high,major,Latency threshold exceeded,Nokia,IP_MPLS,True,False
ALM000265,INC0038,2026-03-01 22:13:05,DEV0083,memory_high,minor,Memory utilization exceeded threshold,Juniper,IP_MPLS,True,False
ALM000266,INC0038,2026-03-01 22:08:17,DEV0081,latency_high,major,Latency threshold exceeded,Ericsson,4G,False,False
ALM000267,INC0038,2026-03-01 22:09:17,DEV0082,service_degraded,major,Service quality degradation detected,Juniper,IP_MPLS,False,True
ALM000268,INC0038,2026-03-01 22:10:53,DEV0082,service_degraded,minor,Service quality degradation detected,Juniper,IP_MPLS,True,False
ALM000269,INC0038,2026-03-01 22:08:29,DEV0079,latency_high,major,Latency threshold exceeded,Cisco,4G,False,True
ALM000270,INC0038,2026-03-01 22:04:45,DEV0083,service_degraded,minor,Service quality degradation detected,Juniper,IP_MPLS,False,True
ALM000271,INC0038,2026-03-01 22:03:40,DEV0081,latency_high,major,Latency threshold exceeded,Ericsson,4G,True,False
ALM000272,INC0039,2026-03-01 06:35:21,DEV0044,device_unreachable,major,Device is not reachable by network management system,Nokia,5G,False,False
ALM000273,INC0039,2026-03-01 06:40:35,DEV0045,link_down,major,Link down detected on uplink interface,Juniper,Fiber,True,False
ALM000274,INC0039,2026-03-01 06:30:36,DEV0043,power_alarm,major,Power supply issue detected at site,Cisco,4G,False,False
ALM000275,INC0039,2026-03-01 06:34:41,DEV0044,service_degraded,critical,Service quality degradation detected,Nokia,5G,True,True
ALM000276,INC0039,2026-03-01 06:40:11,DEV0045,service_degraded,major,Service quality degradation detected,Juniper,Fiber,False,True
ALM000277,INC0039,2026-03-01 06:38:32,DEV0043,power_alarm,major,Power supply issue detected at site,Cisco,4G,False,False
ALM000278,INC0039,2026-03-01 06:40:01,DEV0044,device_unreachable,critical,Device is not reachable by network management system,Nokia,5G,False,False
ALM000279,INC0039,2026-03-01 06:34:16,DEV0045,power_alarm,major,Power supply issue detected at site,Juniper,Fiber,True,True
ALM000280,INC0040,2026-03-01 15:50:51,DEV0096,memory_high,critical,Memory utilization exceeded threshold,Ericsson,4G,True,True
ALM000281,INC0040,2026-03-01 16:01:24,DEV0093,device_unreachable,major,Device is not reachable by network management system,Huawei,Microwave,True,True
ALM000282,INC0040,2026-03-01 15:57:11,DEV0094,cpu_high,critical,CPU utilization exceeded threshold,Huawei,IP_MPLS,False,True
ALM000283,INC0040,2026-03-01 16:01:11,DEV0092,link_down,critical,Link down detected on uplink interface,Juniper,Fiber,True,False
ALM000284,INC0040,2026-03-01 15:53:13,DEV0095,device_unreachable,major,Device is not reachable by network management system,Huawei,Fiber,True,False
ALM000285,INC0040,2026-03-01 15:50:59,DEV0091,cpu_high,major,CPU utilization exceeded threshold,Ericsson,4G,True,False
ALM000286,INC0041,2026-03-01 22:21:16,DEV0005,packet_loss,critical,Packet loss threshold exceeded,Cisco,Fiber,False,False
ALM000287,INC0041,2026-03-01 22:23:34,DEV0003,service_degraded,major,Service quality degradation detected,Nokia,Fiber,False,True
ALM000288,INC0041,2026-03-01 22:29:53,DEV0001,device_unreachable,critical,Device is not reachable by network management system,Nokia,IP_MPLS,False,True
ALM000289,INC0041,2026-03-01 22:24:27,DEV0004,packet_loss,major,Packet loss threshold exceeded,Cisco,Fiber,True,True
ALM000290,INC0041,2026-03-01 22:28:01,DEV0005,service_degraded,critical,Service quality degradation detected,Cisco,Fiber,True,False
ALM000291,INC0041,2026-03-01 22:29:10,DEV0003,packet_loss,critical,Packet loss threshold exceeded,Nokia,Fiber,False,True
ALM000292,INC0041,2026-03-01 22:20:57,DEV0001,device_unreachable,major,Device is not reachable by network management system,Nokia,IP_MPLS,True,False
ALM000293,INC0041,2026-03-01 22:23:34,DEV0004,link_down,major,Link down detected on uplink interface,Cisco,Fiber,False,True
ALM000294,INC0041,2026-03-01 22:21:23,DEV0005,packet_loss,critical,Packet loss threshold exceeded,Cisco,Fiber,True,True
ALM000295,INC0041,2026-03-01 22:29:19,DEV0003,service_degraded,critical,Service quality degradation detected,Nokia,Fiber,False,True
ALM000296,INC0041,2026-03-01 22:19:53,DEV0001,device_unreachable,critical,Device is not reachable by network management system,Nokia,IP_MPLS,False,True
ALM000297,INC0041,2026-03-01 22:25:30,DEV0004,packet_loss,major,Packet loss threshold exceeded,Cisco,Fiber,True,True
ALM000298,INC0042,2026-03-01 16:48:15,DEV0066,latency_high,major,Latency threshold exceeded,Ericsson,IP_MPLS,True,False
ALM000299,INC0042,2026-03-01 16:38:03,DEV0065,config_mismatch,minor,Configuration mismatch detected against expected baseline,Nokia,Fiber,False,True
ALM000300,INC0042,2026-03-01 16:41:09,DEV0061,config_mismatch,major,Configuration mismatch detected against expected baseline,Cisco,IP_MPLS,False,True
ALM000301,INC0042,2026-03-01 16:44:11,DEV0062,config_mismatch,minor,Configuration mismatch detected against expected baseline,Huawei,5G,True,True
ALM000302,INC0043,2026-03-01 00:04:01,DEV0084,latency_high,minor,Latency threshold exceeded,Huawei,IP_MPLS,False,True
ALM000303,INC0043,2026-03-01 00:15:20,DEV0083,packet_loss,major,Packet loss threshold exceeded,Juniper,IP_MPLS,True,False
ALM000304,INC0043,2026-03-01 00:10:39,DEV0084,config_mismatch,major,Configuration mismatch detected against expected baseline,Huawei,IP_MPLS,False,True
ALM000305,INC0043,2026-03-01 00:08:19,DEV0084,packet_loss,minor,Packet loss threshold exceeded,Huawei,IP_MPLS,True,False
ALM000306,INC0043,2026-03-01 00:08:06,DEV0083,config_mismatch,minor,Configuration mismatch detected against expected baseline,Juniper,IP_MPLS,True,False
ALM000307,INC0044,2026-03-01 19:07:19,DEV0069,service_degraded,minor,Service quality degradation detected,Juniper,IP_MPLS,False,True
ALM000308,INC0044,2026-03-01 19:08:46,DEV0070,packet_loss,minor,Packet loss threshold exceeded,Juniper,IP_MPLS,True,True
ALM000309,INC0044,2026-03-01 18:58:37,DEV0070,service_degraded,minor,Service quality degradation detected,Juniper,IP_MPLS,False,True
ALM000310,INC0044,2026-03-01 18:58:42,DEV0069,service_degraded,major,Service quality degradation detected,Juniper,IP_MPLS,False,False
ALM000311,INC0044,2026-03-01 19:11:54,DEV0070,latency_high,minor,Latency threshold exceeded,Juniper,IP_MPLS,False,False
ALM000312,INC0045,2026-03-01 19:52:05,DEV0003,device_unreachable,major,Device is not reachable by network management system,Nokia,Fiber,True,False
ALM000313,INC0045,2026-03-01 19:59:38,DEV0005,service_degraded,critical,Service quality degradation detected,Cisco,Fiber,False,False
ALM000314,INC0045,2026-03-01 19:52:35,DEV0004,packet_loss,major,Packet loss threshold exceeded,Cisco,Fiber,False,True
ALM000315,INC0045,2026-03-01 19:52:16,DEV0005,packet_loss,major,Packet loss threshold exceeded,Cisco,Fiber,False,True
ALM000316,INC0045,2026-03-01 19:53:20,DEV0003,packet_loss,critical,Packet loss threshold exceeded,Nokia,Fiber,True,False
ALM000317,INC0045,2026-03-01 19:47:21,DEV0005,service_degraded,critical,Service quality degradation detected,Cisco,Fiber,False,False
ALM000318,INC0046,2026-03-01 16:18:50,DEV0085,cpu_high,minor,CPU utilization exceeded threshold,Ericsson,4G,False,False
ALM000319,INC0046,2026-03-01 16:28:24,DEV0088,cpu_high,major,CPU utilization exceeded threshold,Juniper,IP_MPLS,False,False
ALM000320,INC0046,2026-03-01 16:17:16,DEV0086,utilization_high,major,Interface utilization exceeded threshold,Huawei,4G,False,False
ALM000321,INC0046,2026-03-01 16:18:26,DEV0085,packet_loss,major,Packet loss threshold exceeded,Ericsson,4G,False,True
ALM000322,INC0046,2026-03-01 16:20:01,DEV0088,packet_loss,major,Packet loss threshold exceeded,Juniper,IP_MPLS,False,False
ALM000323,INC0046,2026-03-01 16:26:19,DEV0086,cpu_high,major,CPU utilization exceeded threshold,Huawei,4G,True,False
ALM000324,INC0047,2026-03-01 06:33:01,DEV0013,service_degraded,major,Service quality degradation detected,Ericsson,Fiber,True,True
ALM000325,INC0047,2026-03-01 06:25:21,DEV0013,service_degraded,major,Service quality degradation detected,Ericsson,Fiber,False,True
ALM000326,INC0047,2026-03-01 06:32:33,DEV0017,link_down,critical,Link down detected on uplink interface,Huawei,Fiber,True,False
ALM000327,INC0047,2026-03-01 06:24:28,DEV0016,packet_loss,critical,Packet loss threshold exceeded,Ericsson,Fiber,False,False
ALM000328,INC0047,2026-03-01 06:31:50,DEV0013,device_unreachable,major,Device is not reachable by network management system,Ericsson,Fiber,False,True
ALM000329,INC0047,2026-03-01 06:34:33,DEV0013,link_down,critical,Link down detected on uplink interface,Ericsson,Fiber,True,False
ALM000330,INC0047,2026-03-01 06:21:29,DEV0017,device_unreachable,major,Device is not reachable by network management system,Huawei,Fiber,False,False
ALM000331,INC0047,2026-03-01 06:25:07,DEV0016,link_down,major,Link down detected on uplink interface,Ericsson,Fiber,True,True
ALM000332,INC0048,2026-03-01 08:27:25,DEV0120,packet_loss,major,Packet loss threshold exceeded,Cisco,5G,True,True
ALM000333,INC0048,2026-03-01 08:30:09,DEV0116,cpu_high,major,CPU utilization exceeded threshold,Nokia,4G,False,False
ALM000334,INC0048,2026-03-01 08:25:07,DEV0119,packet_loss,major,Packet loss threshold exceeded,Huawei,Microwave,False,False
ALM000335,INC0048,2026-03-01 08:37:07,DEV0118,cpu_high,minor,CPU utilization exceeded threshold,Huawei,4G,False,True
ALM000336,INC0048,2026-03-01 08:34:57,DEV0117,packet_loss,minor,Packet loss threshold exceeded,Nokia,Fiber,True,False
ALM000337,INC0048,2026-03-01 08:26:11,DEV0115,cpu_high,minor,CPU utilization exceeded threshold,Cisco,Fiber,True,True
ALM000338,INC0049,2026-03-01 22:34:50,DEV0010,config_mismatch,major,Configuration mismatch detected against expected baseline,Nokia,Fiber,True,False
ALM000339,INC0049,2026-03-01 22:31:30,DEV0011,service_degraded,major,Service quality degradation detected,Ericsson,IP_MPLS,True,False
ALM000340,INC0049,2026-03-01 22:30:16,DEV0012,latency_high,major,Latency threshold exceeded,Nokia,Fiber,True,False
ALM000341,INC0049,2026-03-01 22:36:29,DEV0012,service_degraded,minor,Service quality degradation detected,Nokia,Fiber,True,True
ALM000342,INC0049,2026-03-01 22:37:14,DEV0010,service_degraded,major,Service quality degradation detected,Nokia,Fiber,False,True
ALM000343,INC0049,2026-03-01 22:26:46,DEV0011,config_mismatch,major,Configuration mismatch detected against expected baseline,Ericsson,IP_MPLS,False,True
ALM000344,INC0049,2026-03-01 22:34:29,DEV0012,packet_loss,major,Packet loss threshold exceeded,Nokia,Fiber,False,False
ALM000345,INC0050,2026-03-01 07:03:04,DEV0009,link_down,major,Link down detected on uplink interface,Cisco,Fiber,False,True
